id_student,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,date_registration,has_unregistered,average_score,assessment_and_feedback_sum_click,content_resource_sum_click,interaction_and_discussion_sum_click,navigation_pages_sum_click,tool_sum_click,final_result
583591,FFF,2013J,F,London Region,Lower Than A Level,20-30%,0-35,0,60,-141.0,1,0.0,0.0,2.0,0.0,4.0,0.0,Withdrawn
583599,FFF,2013J,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,-27.0,0,12.75,18.0,15.0,182.0,65.0,0.0,Fail
583741,FFF,2013J,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,-52.0,0,66.25,924.0,49.0,1007.0,485.0,0.0,Pass
583824,FFF,2013J,M,South Region,Lower Than A Level,60-70%,0-35,0,60,-143.0,0,86.25,1164.0,119.0,2031.0,850.0,0.0,Pass
583826,FFF,2013J,M,London Region,Lower Than A Level,10-20,0-35,0,60,-121.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
583840,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,-143.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
583867,FFF,2013J,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,150,-99.0,0,87.25,1162.0,68.0,1366.0,625.0,0.0,Pass
583966,FFF,2013J,F,South East Region,A Level or Equivalent,50-60%,0-35,0,90,-127.0,0,0.0,1.0,0.0,159.0,10.0,0.0,Fail
583993,FFF,2013J,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,-74.0,0,56.0,708.0,54.0,1196.0,668.0,0.0,Fail
584040,FFF,2013J,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,90,-65.0,0,40.5,409.0,32.0,219.0,122.0,0.0,Fail
584078,FFF,2013J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,-52.0,0,8.5,51.0,28.0,314.0,151.0,0.0,Fail
584111,FFF,2013J,M,South West Region,HE Qualification,60-70%,0-35,0,90,-121.0,0,62.75,768.0,91.0,2807.0,863.0,0.0,Pass
584210,FFF,2013J,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,-138.0,0,37.75,686.0,22.0,554.0,303.0,0.0,Fail
584214,FFF,2013J,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,-125.0,0,93.75,1395.0,111.0,1773.0,842.0,0.0,Distinction
584225,FFF,2013J,F,Wales,Lower Than A Level,40-50%,35-55,0,60,-53.0,0,6.75,0.0,14.0,108.0,96.0,0.0,Fail
584362,FFF,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,-141.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
584446,FFF,2013J,F,Ireland,HE Qualification,Missing,0-35,0,120,-138.0,0,94.0,397.0,37.0,741.0,373.0,0.0,Pass
584468,FFF,2013J,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,120,-138.0,0,88.0,775.0,159.0,2450.0,1899.0,0.0,Pass
584546,FFF,2013J,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,-100.0,0,81.25,3304.0,60.0,1380.0,693.0,0.0,Pass
584550,FFF,2013J,F,London Region,Lower Than A Level,40-50%,0-35,0,90,-120.0,0,57.25,761.0,75.0,1114.0,522.0,0.0,Pass
584594,FFF,2013J,M,South East Region,A Level or Equivalent,40-50%,0-35,0,90,-86.0,0,0.0,1.0,44.0,166.0,157.0,2.0,Fail
584601,FFF,2013J,M,South West Region,Lower Than A Level,20-30%,0-35,0,90,-46.0,0,90.5,1138.0,180.0,3842.0,1447.0,0.0,Pass
584673,FFF,2013J,M,London Region,A Level or Equivalent,10-20,0-35,0,120,-138.0,1,0.0,0.0,8.0,32.0,79.0,0.0,Withdrawn
584687,FFF,2013J,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,-32.0,0,0.0,1.0,4.0,27.0,16.0,0.0,Fail
584749,FFF,2013J,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,180,-138.0,1,0.0,0.0,2.0,55.0,21.0,0.0,Withdrawn
584771,FFF,2013J,M,Scotland,HE Qualification,20-30%,0-35,0,90,-74.0,0,90.5,699.0,86.0,1413.0,663.0,0.0,Pass
584792,FFF,2013J,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,-138.0,1,0.0,0.0,13.0,102.0,92.0,0.0,Withdrawn
584806,FFF,2013J,M,West Midlands Region,HE Qualification,0-10%,0-35,0,120,-29.0,0,30.75,834.0,35.0,551.0,299.0,0.0,Fail
585033,FFF,2013J,M,Wales,Lower Than A Level,10-20,0-35,0,60,-73.0,0,83.5,588.0,56.0,1166.0,437.0,6.0,Pass
585050,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,-135.0,1,20.75,233.0,128.0,3342.0,1321.0,0.0,Withdrawn
585093,FFF,2013J,M,North Region,Post Graduate Qualification,Missing,35-55,0,90,-32.0,0,86.25,1412.0,145.0,2452.0,1524.0,0.0,Distinction
585128,FFF,2013J,M,Ireland,A Level or Equivalent,10-20,0-35,0,60,-134.0,0,20.5,9.0,14.0,211.0,145.0,0.0,Fail
585149,FFF,2013J,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,-125.0,1,11.0,143.0,21.0,246.0,160.0,0.0,Withdrawn
585162,FFF,2013J,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,90,-134.0,0,78.0,505.0,58.0,966.0,421.0,0.0,Pass
585166,FFF,2013J,M,South East Region,HE Qualification,30-40%,0-35,0,120,-135.0,0,71.75,568.0,48.0,476.0,275.0,0.0,Pass
585222,FFF,2013J,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,-109.0,0,50.0,519.0,53.0,552.0,332.0,0.0,Pass
585230,FFF,2013J,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,-35.0,0,61.75,611.0,60.0,738.0,411.0,0.0,Fail
585290,FFF,2013J,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,-95.0,1,0.0,0.0,4.0,76.0,41.0,0.0,Withdrawn
585301,FFF,2013J,M,North Region,A Level or Equivalent,30-40%,0-35,0,90,-134.0,0,48.0,13.0,36.0,604.0,324.0,0.0,Fail
585305,FFF,2013J,M,Ireland,Lower Than A Level,30-40%,0-35,0,60,-63.0,0,78.5,654.0,20.0,236.0,233.0,3.0,Pass
585383,FFF,2013J,M,South East Region,A Level or Equivalent,40-50%,0-35,0,120,-135.0,0,85.75,693.0,44.0,1147.0,455.0,0.0,Distinction
585389,FFF,2013J,M,London Region,Lower Than A Level,30-40%,35-55,0,120,-37.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
585409,FFF,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,-134.0,0,8.25,0.0,6.0,36.0,33.0,0.0,Fail
585449,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,-135.0,0,79.0,842.0,83.0,1102.0,611.0,0.0,Fail
585454,FFF,2013J,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,240,-120.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
585466,FFF,2013J,M,South East Region,Lower Than A Level,80-90%,35-55,0,60,-113.0,0,94.5,538.0,137.0,3163.0,1071.0,0.0,Distinction
585484,FFF,2013J,M,Wales,Lower Than A Level,10-20,0-35,0,60,-43.0,0,6.0,0.0,1.0,50.0,16.0,0.0,Fail
585574,FFF,2013J,M,South Region,Lower Than A Level,10-20,0-35,0,120,-94.0,0,50.25,640.0,82.0,709.0,518.0,0.0,Pass
585615,FFF,2013J,M,South West Region,Lower Than A Level,70-80%,35-55,0,120,-130.0,0,72.25,788.0,56.0,1140.0,681.0,0.0,Fail
585659,FFF,2013J,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,-132.0,0,79.25,954.0,100.0,1357.0,766.0,0.0,Pass
585724,FFF,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,-132.0,1,31.0,257.0,51.0,817.0,553.0,1.0,Withdrawn
585731,FFF,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,-99.0,0,80.75,837.0,62.0,2437.0,900.0,2.0,Pass
585825,FFF,2013J,M,Wales,Lower Than A Level,80-90%,0-35,0,60,-32.0,1,17.5,5.0,49.0,608.0,420.0,1.0,Withdrawn
585942,FFF,2013J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,150,-129.0,0,40.25,194.0,22.0,283.0,295.0,0.0,Fail
585965,FFF,2013J,M,London Region,Lower Than A Level,10-20,0-35,0,90,-102.0,0,20.25,3.0,49.0,132.0,114.0,0.0,Fail
586011,FFF,2013J,F,North Region,A Level or Equivalent,10-20,0-35,0,60,-129.0,1,0.0,0.0,5.0,38.0,28.0,0.0,Withdrawn
586034,FFF,2013J,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,-60.0,0,92.5,859.0,164.0,1310.0,585.0,0.0,Distinction
586080,FFF,2013J,M,North Region,Lower Than A Level,20-30%,0-35,0,60,-129.0,0,61.0,45.0,52.0,520.0,223.0,0.0,Fail
586112,FFF,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,-67.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
586224,FFF,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,-129.0,0,13.75,235.0,19.0,257.0,114.0,0.0,Fail
586233,FFF,2013J,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,-129.0,0,63.25,562.0,44.0,1144.0,409.0,0.0,Pass
586246,FFF,2013J,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,120,-129.0,0,20.75,90.0,37.0,430.0,236.0,0.0,Fail
586249,FFF,2013J,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,-129.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
586251,FFF,2013J,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,-128.0,1,7.75,0.0,6.0,41.0,48.0,0.0,Withdrawn
586259,FFF,2013J,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,-102.0,0,20.5,4.0,30.0,359.0,183.0,0.0,Fail
586281,FFF,2013J,F,South East Region,Lower Than A Level,40-50%,0-35,0,90,-107.0,1,35.75,534.0,55.0,2074.0,582.0,0.0,Withdrawn
586428,FFF,2013J,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,-128.0,0,68.5,629.0,70.0,1679.0,541.0,0.0,Pass
586445,FFF,2013J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,150,-127.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
586446,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,-127.0,0,80.0,537.0,32.0,1006.0,291.0,0.0,Pass
586468,FFF,2013J,M,South West Region,HE Qualification,40-50%,0-35,0,60,-122.0,0,64.0,805.0,168.0,4071.0,1667.0,0.0,Pass
586477,FFF,2013J,M,London Region,A Level or Equivalent,10-20,0-35,0,120,-127.0,0,46.75,851.0,64.0,1460.0,631.0,0.0,Pass
586483,FFF,2013J,M,South Region,Lower Than A Level,80-90%,35-55,0,60,-127.0,0,68.0,1508.0,136.0,1300.0,689.0,0.0,Pass
586510,FFF,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,60,-127.0,1,0.0,0.0,4.0,15.0,6.0,0.0,Withdrawn
586518,FFF,2013J,M,Scotland,HE Qualification,70-80%,0-35,0,120,-95.0,0,66.5,1056.0,171.0,2027.0,735.0,0.0,Pass
586543,FFF,2013J,M,North Region,HE Qualification,10-20,0-35,0,180,-114.0,1,5.0,18.0,22.0,105.0,47.0,0.0,Withdrawn
586594,FFF,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,-63.0,0,88.5,777.0,122.0,4472.0,2294.0,0.0,Distinction
586620,FFF,2013J,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,-86.0,1,0.0,0.0,0.0,0.0,3.0,0.0,Withdrawn
586642,FFF,2013J,M,London Region,A Level or Equivalent,60-70%,0-35,0,120,-59.0,0,79.25,567.0,229.0,742.0,640.0,0.0,Pass
586705,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,-121.0,0,92.0,450.0,90.0,2418.0,939.0,0.0,Distinction
586719,FFF,2013J,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,-43.0,0,79.0,837.0,58.0,1398.0,843.0,0.0,Pass
586753,FFF,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,-127.0,0,35.5,1.0,29.0,601.0,242.0,0.0,Fail
586758,FFF,2013J,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,90,-120.0,0,80.25,722.0,55.0,1796.0,693.0,0.0,Pass
586781,FFF,2013J,M,South Region,HE Qualification,50-60%,35-55,0,60,-38.0,0,93.0,1126.0,167.0,3874.0,1592.0,13.0,Distinction
586784,FFF,2013J,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,-127.0,0,72.25,621.0,100.0,1757.0,900.0,0.0,Pass
586808,FFF,2013J,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,90,-113.0,0,81.25,558.0,85.0,1674.0,911.0,0.0,Pass
586851,FFF,2013J,M,Wales,Lower Than A Level,0-10%,0-35,0,120,-22.0,1,41.0,222.0,23.0,802.0,279.0,0.0,Withdrawn
586855,FFF,2013J,M,North Region,Lower Than A Level,80-90%,0-35,0,60,-125.0,0,80.25,613.0,58.0,1108.0,408.0,0.0,Pass
586891,FFF,2013J,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,-124.0,0,47.25,539.0,144.0,1823.0,553.0,12.0,Pass
586906,FFF,2013J,M,Scotland,HE Qualification,30-40%,0-35,0,180,-65.0,1,0.0,0.0,1.0,6.0,9.0,0.0,Withdrawn
586925,FFF,2013J,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,-79.0,0,18.75,194.0,20.0,402.0,207.0,0.0,Fail
586935,FFF,2013J,M,Scotland,HE Qualification,50-60%,0-35,0,90,-29.0,0,78.25,624.0,42.0,1007.0,412.0,0.0,Pass
586957,FFF,2013J,M,Wales,A Level or Equivalent,30-40%,0-35,0,120,-53.0,0,74.75,679.0,50.0,1215.0,418.0,0.0,Pass
586974,FFF,2013J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,-117.0,0,7.0,2.0,3.0,93.0,62.0,0.0,Fail
587126,FFF,2013J,M,West Midlands Region,HE Qualification,70-80%,35-55,0,60,-89.0,0,86.75,868.0,126.0,2552.0,1167.0,0.0,Distinction
587178,FFF,2013J,M,North Region,HE Qualification,Missing,35-55,0,60,-124.0,0,81.0,631.0,58.0,1708.0,551.0,0.0,Pass
587195,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,240,-107.0,1,0.0,0.0,4.0,2.0,12.0,0.0,Withdrawn
587286,FFF,2013J,M,Ireland,HE Qualification,30-40%,35-55,0,120,-44.0,0,93.0,694.0,73.0,1709.0,753.0,0.0,Distinction
587294,FFF,2013J,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,-122.0,0,78.25,3532.0,136.0,1704.0,933.0,0.0,Pass
587308,FFF,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,-108.0,0,0.0,0.0,0.0,12.0,4.0,0.0,Fail
587324,FFF,2013J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,-102.0,1,54.25,142.0,30.0,378.0,294.0,0.0,Withdrawn
587334,FFF,2013J,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,-35.0,0,71.75,675.0,97.0,1557.0,647.0,5.0,Pass
587369,FFF,2013J,M,South East Region,HE Qualification,90-100%,35-55,0,60,-114.0,0,22.5,241.0,83.0,854.0,448.0,0.0,Fail
587435,FFF,2013J,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,-115.0,0,44.0,248.0,43.0,851.0,443.0,0.0,Fail
587451,FFF,2013J,M,Scotland,HE Qualification,40-50%,0-35,0,90,-95.0,0,69.75,634.0,63.0,1831.0,833.0,0.0,Pass
587456,FFF,2013J,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,-122.0,0,67.75,906.0,105.0,1974.0,747.0,0.0,Pass
587462,FFF,2013J,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,-107.0,0,51.75,105.0,24.0,118.0,237.0,2.0,Fail
587594,FFF,2013J,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,-59.0,0,67.75,528.0,52.0,1150.0,488.0,0.0,Pass
587611,FFF,2013J,M,North Western Region,Lower Than A Level,40-50%,0-35,0,120,-121.0,0,44.5,718.0,65.0,740.0,626.0,0.0,Pass
587619,FFF,2013J,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,-88.0,0,86.5,1155.0,99.0,4054.0,1433.0,0.0,Distinction
587659,FFF,2013J,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,-117.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
587685,FFF,2013J,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,-109.0,0,67.5,1306.0,61.0,1740.0,951.0,0.0,Pass
587690,FFF,2013J,F,London Region,A Level or Equivalent,20-30%,0-35,0,90,-74.0,0,67.0,707.0,65.0,451.0,451.0,73.0,Pass
587783,FFF,2013J,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,-32.0,0,91.75,832.0,101.0,3044.0,679.0,0.0,Distinction
587848,FFF,2013J,F,London Region,Post Graduate Qualification,10-20,35-55,0,60,-38.0,0,72.75,1091.0,134.0,2490.0,1019.0,2.0,Pass
587859,FFF,2013J,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,-120.0,1,50.0,11.0,33.0,551.0,234.0,0.0,Withdrawn
587868,FFF,2013J,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,-117.0,0,43.25,994.0,43.0,570.0,241.0,0.0,Fail
587881,FFF,2013J,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,-49.0,1,80.0,553.0,66.0,1113.0,689.0,0.0,Withdrawn
587912,FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,120,-67.0,1,0.0,0.0,0.0,43.0,18.0,0.0,Withdrawn
587934,FFF,2013J,F,North Western Region,A Level or Equivalent,10-20,35-55,0,90,-115.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
587976,FFF,2013J,M,London Region,HE Qualification,20-30%,0-35,0,90,-102.0,1,36.5,0.0,38.0,291.0,170.0,0.0,Withdrawn
588052,FFF,2013J,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,120,-45.0,0,25.25,6.0,24.0,380.0,200.0,0.0,Fail
588128,FFF,2013J,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,120,-102.0,0,25.75,103.0,32.0,181.0,215.0,0.0,Fail
588131,FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,150,-59.0,0,70.25,671.0,76.0,1061.0,433.0,0.0,Pass
588156,FFF,2013J,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,-116.0,0,84.25,826.0,47.0,991.0,331.0,0.0,Pass
588175,FFF,2013J,F,London Region,Lower Than A Level,20-30%,0-35,0,240,-52.0,1,35.5,34.0,29.0,594.0,224.0,16.0,Withdrawn
588236,FFF,2013J,M,South East Region,A Level or Equivalent,10-20,0-35,0,90,-79.0,0,56.25,1393.0,226.0,2269.0,1109.0,0.0,Pass
588261,FFF,2013J,M,West Midlands Region,HE Qualification,50-60%,35-55,0,60,-99.0,0,90.75,1270.0,154.0,4935.0,1899.0,0.0,Pass
588360,FFF,2013J,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,-116.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
588539,FFF,2013J,M,North Region,Lower Than A Level,80-90%,0-35,0,60,-92.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
588560,FFF,2013J,M,South East Region,A Level or Equivalent,10-20,0-35,0,120,-115.0,0,10.75,221.0,30.0,405.0,296.0,0.0,Fail
588597,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,-86.0,0,13.75,313.0,24.0,113.0,157.0,0.0,Fail
588672,FFF,2013J,F,Scotland,HE Qualification,30-40%,0-35,0,90,-89.0,0,81.75,580.0,92.0,1343.0,657.0,48.0,Pass
588796,FFF,2013J,M,London Region,Lower Than A Level,30-40%,35-55,0,150,-74.0,1,0.0,0.0,1.0,1.0,3.0,0.0,Withdrawn
588914,FFF,2013J,M,North Western Region,Lower Than A Level,40-50%,0-35,0,90,-109.0,0,19.5,1.0,44.0,277.0,212.0,5.0,Fail
588925,FFF,2013J,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,-67.0,0,15.5,3.0,14.0,201.0,139.0,0.0,Fail
588971,FFF,2013J,M,South West Region,A Level or Equivalent,50-60%,0-35,0,90,-74.0,0,66.75,677.0,46.0,535.0,405.0,0.0,Pass
589003,FFF,2013J,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,-74.0,0,74.5,830.0,128.0,2604.0,1114.0,3.0,Pass
589014,FFF,2013J,M,Scotland,HE Qualification,60-70%,0-35,0,90,-59.0,0,78.5,625.0,110.0,1196.0,680.0,0.0,Pass
589017,FFF,2013J,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,-74.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
589099,FFF,2013J,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,90,-108.0,0,22.25,194.0,10.0,159.0,125.0,0.0,Fail
589178,FFF,2013J,M,South Region,Lower Than A Level,40-50%,0-35,0,120,-53.0,0,0.0,0.0,0.0,0.0,2.0,0.0,Fail
589196,FFF,2013J,M,Scotland,Lower Than A Level,10-20,0-35,0,60,-78.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
589263,FFF,2013J,M,North Region,A Level or Equivalent,60-70%,0-35,0,120,-42.0,0,77.75,566.0,29.0,352.0,235.0,0.0,Pass
589267,FFF,2013J,M,West Midlands Region,HE Qualification,70-80%,0-35,0,150,-99.0,1,0.0,8.0,0.0,12.0,30.0,0.0,Withdrawn
589295,FFF,2013J,M,North Region,A Level or Equivalent,10-20,0-35,0,90,-113.0,0,64.75,744.0,51.0,739.0,427.0,0.0,Pass
589303,FFF,2013J,M,North Region,HE Qualification,Missing,35-55,0,60,-108.0,0,71.0,1202.0,76.0,1741.0,750.0,0.0,Pass
589326,FFF,2013J,M,North Region,A Level or Equivalent,Missing,0-35,0,60,-88.0,0,96.75,590.0,142.0,2535.0,769.0,0.0,Distinction
589409,FFF,2013J,M,Wales,A Level or Equivalent,60-70%,35-55,0,60,-106.0,0,91.0,1531.0,145.0,3191.0,1866.0,0.0,Distinction
589441,FFF,2013J,M,South Region,Lower Than A Level,70-80%,0-35,0,90,-109.0,1,55.75,61.0,150.0,1276.0,476.0,0.0,Withdrawn
589474,FFF,2013J,M,London Region,Lower Than A Level,0-10%,0-35,0,90,-102.0,0,12.0,87.0,47.0,329.0,378.0,0.0,Fail
589490,FFF,2013J,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,120,-95.0,0,28.75,136.0,14.0,165.0,68.0,0.0,Fail
589559,FFF,2013J,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,-91.0,0,85.75,705.0,31.0,1556.0,645.0,0.0,Pass
589578,FFF,2013J,M,North Region,Lower Than A Level,Missing,35-55,0,90,-101.0,0,84.25,550.0,100.0,2574.0,965.0,0.0,Pass
589583,FFF,2013J,M,Wales,HE Qualification,30-40%,0-35,0,90,-38.0,0,89.0,1063.0,241.0,6098.0,2065.0,5.0,Distinction
589587,FFF,2013J,M,North Region,Lower Than A Level,Missing,0-35,0,120,-72.0,0,82.0,490.0,70.0,806.0,645.0,0.0,Pass
589594,FFF,2013J,M,Scotland,A Level or Equivalent,80-90%,0-35,0,90,-74.0,1,12.0,0.0,54.0,286.0,239.0,0.0,Withdrawn
589605,FFF,2013J,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,-106.0,0,82.0,855.0,66.0,2702.0,1126.0,0.0,Pass
589665,FFF,2013J,M,South West Region,Lower Than A Level,10-20,0-35,0,120,-95.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
589707,FFF,2013J,M,North Region,Lower Than A Level,Missing,0-35,0,60,-80.0,0,51.75,585.0,71.0,129.0,262.0,0.0,Fail
589749,FFF,2013J,F,Wales,Lower Than A Level,0-10%,0-35,0,60,-35.0,0,0.0,0.0,0.0,19.0,7.0,0.0,Fail
589768,FFF,2013J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,-108.0,1,0.0,0.0,0.0,0.0,1.0,0.0,Withdrawn
589782,FFF,2013J,M,North Western Region,HE Qualification,30-40%,0-35,0,90,-108.0,0,68.25,868.0,185.0,1418.0,856.0,5.0,Pass
589828,FFF,2013J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,150,-17.0,1,39.5,52.0,23.0,303.0,271.0,0.0,Withdrawn
589843,FFF,2013J,M,London Region,Lower Than A Level,30-40%,0-35,0,60,-79.0,0,9.75,0.0,21.0,78.0,91.0,0.0,Fail
589860,FFF,2013J,M,North Region,HE Qualification,Missing,0-35,0,60,-108.0,0,79.25,619.0,91.0,2226.0,970.0,0.0,Pass
589948,FFF,2013J,M,London Region,Lower Than A Level,20-30%,0-35,0,120,-108.0,0,82.75,771.0,67.0,984.0,570.0,0.0,Pass
590128,FFF,2013J,M,South Region,HE Qualification,20-30%,0-35,0,120,-108.0,0,10.25,1.0,10.0,43.0,46.0,0.0,Fail
590188,FFF,2013J,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,-35.0,0,45.75,410.0,26.0,419.0,298.0,0.0,Fail
590189,FFF,2013J,M,London Region,A Level or Equivalent,0-10%,0-35,0,120,-106.0,0,17.0,943.0,15.0,320.0,196.0,0.0,Fail
590226,FFF,2013J,M,North Region,A Level or Equivalent,40-50%,0-35,0,120,-36.0,0,79.0,688.0,104.0,2201.0,935.0,0.0,Pass
590241,FFF,2013J,M,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,120,-108.0,0,79.75,527.0,120.0,2659.0,1059.0,0.0,Pass
590289,FFF,2013J,M,London Region,A Level or Equivalent,10-20,0-35,0,90,-18.0,0,48.25,868.0,74.0,565.0,442.0,0.0,Fail
590328,FFF,2013J,M,South East Region,HE Qualification,70-80%,0-35,0,150,-108.0,0,75.75,555.0,42.0,1060.0,507.0,0.0,Pass
590403,FFF,2013J,F,Scotland,HE Qualification,70-80%,0-35,0,60,-63.0,0,9.25,1.0,9.0,105.0,77.0,0.0,Fail
590461,FFF,2013J,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,-106.0,0,22.5,87.0,30.0,595.0,336.0,0.0,Fail
590462,FFF,2013J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,-91.0,1,9.25,98.0,33.0,568.0,319.0,0.0,Withdrawn
590466,FFF,2013J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,-106.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
590494,FFF,2013J,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,-100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
590499,FFF,2013J,M,North Region,HE Qualification,Missing,0-35,0,120,-65.0,0,47.5,786.0,85.0,413.0,534.0,1.0,Fail
